ResponseId,MainBranch,Employment,EdLevel,OrgSize,YearsCodePro,YearsCode,DevType,ConvertedCompYearly,LanguageHaveWorkedWith,LanguageWantToWorkWith,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,PlatformHaveWorkedWith,PlatformWantToWorkWith,WebframeHaveWorkedWith,WebframeWantToWorkWith,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,OpSys,Age,Gender,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,CodingActivities
24472,I am a developer by profession,Employed part-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,1,3,"Developer, back-end;Developer, QA or test",5496.0,Java;Python;SQL,Go;Java;Python;Scala;SQL,MySQL,MySQL;PostgreSQL,Docker;Linux,Docker;Linux;MacOS,,,Github;Trello,Github;Trello,Linux-based,20.0,Man,Ansible,Ansible,Hobby
24491,I am a developer by profession,Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",19,22,"Developer, back-end;Developer, desktop or enterprise applications",41232.0,Bash/Shell/PowerShell;Python,Bash/Shell/PowerShell;Python;TypeScript,MongoDB;Oracle,Cassandra;Couchbase;DynamoDB;Elasticsearch;MongoDB;Redis,AWS;Linux,AWS;Docker;Heroku;Linux,,Django;React.js,Confluence;Jira;Github;Gitlab,Confluence;Jira;Gitlab;Slack,Linux-based,40.0,Man,Teraform,Hadoop;Teraform,
24492,I am a developer by profession,Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,1,4,Academic researcher;Data scientist or machine learning specialist,7692.0,Bash/Shell/PowerShell;C#;HTML/CSS;Julia;Python,Julia,MariaDB,,AWS;Docker;Linux;Windows,AWS;Docker;Linux,,,"Github;Slack;Microsoft Teams;Trello;Google Suite (Docs, Meet, etc)","Github;Slack;Google Suite (Docs, Meet, etc)",Windows,25.0,Man,.NET;.NET Core;Pandas,Pandas;Torch/PyTorch,Hobby
24540,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,"Associate degree (A.A., A.S., etc.)","10,000 or more employees",6,10,"Developer, desktop or enterprise applications;Developer, QA or test;Engineer, site reliability;System administrator",27492.0,Bash/Shell/PowerShell;Java,Bash/Shell/PowerShell;Rust,Microsoft SQL Server;Oracle,Elasticsearch,AWS;Linux;Windows,AWS;Docker;Google Cloud Platform;Kubernetes;Linux;Microsoft Azure,Flask,,Jira;Github;Slack;Microsoft Teams;Trello,Github;Slack;Microsoft Teams,Windows,23.0,Man,Node.js,Ansible;Chef;Puppet;Teraform,Hobby
24542,I am a developer by profession,Employed full-time,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",10 to 19 employees,2,3,"Developer, back-end;Developer, front-end;Developer, full-stack;Developer, mobile",4668.0,C#;HTML/CSS;JavaScript;SQL;TypeScript,HTML/CSS;JavaScript;TypeScript,Firebase;MongoDB;MySQL,Firebase;MongoDB;MySQL,Android;AWS;Docker;Heroku;Linux;Windows,Android;AWS;Docker;Heroku;Linux;Windows,Angular;Angular.js;ASP.NET;Express;jQuery;Vue.js,Angular;Express;Vue.js,Github;Gitlab;Slack,Github;Gitlab;Slack,Linux-based,20.0,Man,.NET;.NET Core;Cordova;Node.js,Cordova;Node.js,
24551,I am a developer by profession,Employed full-time,Some college/university study without earning a degree,"1,000 to 4,999 employees",16,21,"Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;Developer, game or graphics;DevOps specialist",,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;SQL;TypeScript,C;C#;C++;Go;JavaScript;PHP;SQL;TypeScript,MariaDB;MySQL;SQLite,DynamoDB;MariaDB;MySQL;Oracle;Redis;SQLite,Docker;Google Cloud Platform;Linux;Slack Apps and Integrations,AWS;Docker;Google Cloud Platform;Linux;Microsoft Azure;Windows,Drupal;jQuery;Laravel;Symfony,Angular;Angular.js;Express;jQuery;Laravel;Symfony;Vue.js,"Confluence;Jira;Github;Gitlab;Slack;Microsoft Teams;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)","Jira;Github;Slack;Microsoft Azure;Google Suite (Docs, Meet, etc)",Linux-based,35.0,Man,Node.js,Node.js;TensorFlow;Unreal Engine,Hobby
24665,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,3,9,"Academic researcher;Developer, desktop or enterprise applications;Scientist",4128.0,Java;Python,C++;Java;Python;R,,,Android;Linux;Slack Apps and Integrations;Windows,Android;Linux;Slack Apps and Integrations;Windows,,,Github;Slack,Github;Slack,Windows,26.0,Man,Keras;Node.js;TensorFlow,Keras;TensorFlow,Hobby
24681,I am a developer by profession,Employed full-time,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",100 to 499 employees,8,14,"Developer, back-end;Developer, desktop or enterprise applications;Developer, full-stack;DevOps specialist",24744.0,Go;HTML/CSS;Java;JavaScript;Objective-C;PHP;SQL;Swift;TypeScript,C;Dart;HTML/CSS;Java;JavaScript;Kotlin;Python;R;SQL;TypeScript,Elasticsearch;Firebase;IBM DB2;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;SQLite,Elasticsearch;Microsoft SQL Server;MongoDB;PostgreSQL;Redis,Android;Arduino;AWS;Docker;IBM Cloud or Watson;iOS;Kubernetes;Linux;MacOS;Raspberry Pi,Arduino;AWS;Docker;Kubernetes;Linux;MacOS;Raspberry Pi,Angular;Angular.js;jQuery;React.js;Spring,Express;Gatsby;React.js;Spring;Vue.js,Confluence;Jira;Github;Gitlab;Microsoft Teams;Microsoft Azure;Trello,Github;Gitlab;Microsoft Azure,Linux-based,32.0,Man,Cordova;Hadoop,Apache Spark;Flutter;Hadoop;Node.js;React Native;TensorFlow,Hobby
24695,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",12,18,"Developer, full-stack;DevOps specialist;Engineering manager",61849.0,Bash/Shell/PowerShell;HTML/CSS;JavaScript;SQL;TypeScript,Dart;Go;JavaScript;Python,Elasticsearch;Firebase;MongoDB;Oracle;PostgreSQL;Redis;SQLite,Elasticsearch;Firebase;MongoDB;Redis,Android;AWS;Docker;Google Cloud Platform;Heroku;iOS;Kubernetes;Linux;MacOS;Slack Apps and Integrations,Android;AWS;Docker;Google Cloud Platform;Heroku;iOS;Kubernetes;Linux;MacOS,Express;React.js,Express;React.js,"Confluence;Jira;Github;Gitlab;Slack;Microsoft Teams;Google Suite (Docs, Meet, etc)","Confluence;Jira;Github;Microsoft Teams;Google Suite (Docs, Meet, etc)",MacOS,31.0,Man,Cordova;Node.js;React Native,Flutter;Node.js;Pandas;React Native;Teraform;Unity 3D,
24762,I am a developer by profession,Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,8,9,"Developer, back-end;System administrator",21996.0,HTML/CSS;JavaScript;PHP,HTML/CSS;JavaScript;PHP,MariaDB,MariaDB;Redis,AWS;Google Cloud Platform,AWS;Google Cloud Platform,jQuery,jQuery;Laravel;React.js,Slack;Trello,Slack;Trello,Windows,29.0,Man,,Node.js,Hobby
24807,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,20,20,"Developer, back-end;Developer, front-end;Developer, full-stack;Developer, game or graphics;Developer, mobile;Developer, QA or test;Engineer, data;Engineer, site reliability;Engineering manager",13740.0,C#;HTML/CSS;Java;JavaScript;Objective-C;PHP;SQL;Swift,Objective-C;PHP;Swift,Firebase;MySQL;SQLite,Firebase;MySQL;SQLite,Android;iOS;MacOS,iOS;MacOS,jQuery;Laravel,,Jira;Github;Slack;Trello;Stack Overflow for Teams,Github;Slack;Trello;Stack Overflow for Teams,MacOS,40.0,Man,Unity 3D,,
24812,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,1,7,"Developer, back-end;Developer, front-end;Developer, full-stack;Developer, mobile",,HTML/CSS;JavaScript;SQL,HTML/CSS;Java;JavaScript,MySQL,MongoDB;MySQL;SQLite,,Android,Express;React.js,Express;React.js,Github;Facebook Workplace,Github;Slack,Windows,23.0,Man,Node.js,Node.js,Hobby
24825,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","5,000 to 9,999 employees",4,13,"Developer, full-stack",21996.0,C#;C++;Go;HTML/CSS;Java;JavaScript;SQL,C#;Go;Python;R;SQL,Couchbase;Microsoft SQL Server;Oracle,Couchbase;Elasticsearch;Microsoft SQL Server;MongoDB;Oracle,Windows,Windows,ASP.NET;ASP.NET Core;jQuery,ASP.NET Core,Github;Microsoft Teams,Microsoft Teams,Windows,36.0,Man,.NET;.NET Core,.NET Core;Pandas;TensorFlow,Hobby
24862,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,12,17,"Data or business analyst;Developer, back-end;Engineer, data",25656.0,C#;Java;SQL;VBA,HTML/CSS;JavaScript;Python;TypeScript,Elasticsearch;MongoDB;MySQL;Oracle;PostgreSQL;SQLite,Firebase,AWS;Google Cloud Platform;WordPress,Android;Windows,Angular;ASP.NET;jQuery;Vue.js,React.js,Confluence;Jira,Github;Gitlab;Slack;Microsoft Teams;Trello,Windows,32.0,Man,.NET;Node.js,React Native,Hobby
24902,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",5,7,"Developer, full-stack;Developer, mobile",21996.0,Dart;HTML/CSS;JavaScript;Ruby,Dart,PostgreSQL,PostgreSQL,AWS;MacOS,MacOS,React.js;Ruby on Rails,,"Github;Slack;Trello;Google Suite (Docs, Meet, etc);Stack Overflow for Teams","Github;Slack;Trello;Google Suite (Docs, Meet, etc);Stack Overflow for Teams",MacOS,24.0,Man,Flutter,Flutter,
24921,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2,8,"Academic researcher;Developer, back-end;Developer, desktop or enterprise applications",28634.0,Bash/Shell/PowerShell;C#;Java;SQL,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Kotlin;Python;SQL,Couchbase;MariaDB;MongoDB;Oracle;Redis,Cassandra;Elasticsearch;MongoDB;Redis,Docker;Kubernetes;Linux;Windows,Docker;Google Cloud Platform;Kubernetes;Linux;Slack Apps and Integrations,Django;Spring,Flask;React.js,Microsoft Teams;Microsoft Azure,Gitlab;Slack,Windows,26.0,Man,.NET,Pandas;Puppet;React Native;Teraform,
24934,I am a student who is learning to code,,Some college/university study without earning a degree,,,5,,,C#;C++;Go;JavaScript;Python;Scala,C#;C++;Go;JavaScript;Python;R;SQL,Firebase;Redis,Elasticsearch;MongoDB;MySQL;Oracle;PostgreSQL;Redis,Windows,Android;Linux;Windows,,,Github,Github;Slack;Stack Overflow for Teams,Windows,23.0,Man,Unity 3D,Unity 3D;Unreal Engine,Hobby
24976,I am a developer by profession,Employed full-time,Some college/university study without earning a degree,100 to 499 employees,5,8,"Developer, back-end;Developer, full-stack",12924.0,Bash/Shell/PowerShell;Dart;Go;HTML/CSS;JavaScript;PHP;Python;Ruby;SQL,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Python;Ruby;SQL,Elasticsearch;Firebase;MongoDB;MySQL;PostgreSQL;Redis;SQLite,MongoDB;MySQL;PostgreSQL;Redis;SQLite,Docker;Google Cloud Platform;Heroku;iOS;Kubernetes;Linux;MacOS,Arduino;Docker;Google Cloud Platform;Heroku;Kubernetes;Linux;MacOS;Raspberry Pi,jQuery;React.js;Ruby on Rails;Vue.js,Ruby on Rails;Vue.js,"Confluence;Jira;Github;Gitlab;Slack;Microsoft Teams;Trello;Google Suite (Docs, Meet, etc);Stack Overflow for Teams","Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc);Stack Overflow for Teams",MacOS,20.0,Man,Flutter,,Hobby
25033,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,3,5,"Developer, full-stack",9050.0,HTML/CSS;JavaScript;Ruby,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Ruby,MySQL;PostgreSQL;Redis,MySQL;PostgreSQL;Redis,AWS;Linux,AWS;Heroku;Linux,jQuery;React.js;Ruby on Rails,jQuery;React.js;Ruby on Rails,"Jira;Github;Gitlab;Trello;Google Suite (Docs, Meet, etc)",Github;Gitlab;Trello,Linux-based,25.0,Man,Node.js,React Native,Hobby
25036,"I used to be a developer by profession, but no longer am",Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,6,6,Data or business analyst,,HTML/CSS,HTML/CSS;Python,PostgreSQL,MySQL,,AWS,Angular,Angular,Confluence;Github;Trello,"Confluence;Jira;Github;Google Suite (Docs, Meet, etc)",Windows,33.0,Man,,,
25042,I am a developer by profession,Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,1,7,"Developer, desktop or enterprise applications;Developer, full-stack",5496.0,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript,C#;HTML/CSS;JavaScript;TypeScript,MySQL,PostgreSQL;Redis,Android;Linux;Windows,AWS;Docker;Linux,Angular;Angular.js;ASP.NET;Express,Angular;ASP.NET Core;Express,Microsoft Azure,Gitlab,Linux-based,23.0,Man,.NET;Node.js,.NET Core;Node.js,Hobby
25054,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,"Professional degree (JD, MD, etc.)",,6,10,"DevOps specialist;Engineer, site reliability;System administrator",24744.0,Bash/Shell/PowerShell;HTML/CSS;Python,Bash/Shell/PowerShell;Go;JavaScript;Python,MySQL,Elasticsearch;MySQL;Redis,Docker;Linux,Android;Docker;Linux;Microsoft Azure,,Django;Flask;React.js,Github;Gitlab;Microsoft Teams,Github;Gitlab;Microsoft Teams;Microsoft Azure,Linux-based,33.0,Man,Ansible;Node.js,Ansible;Node.js;Puppet;React Native;Teraform,Hobby
25064,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",5,10,"Developer, full-stack",27492.0,HTML/CSS;Java;JavaScript;Kotlin;SQL;TypeScript,TypeScript,MongoDB;Oracle;PostgreSQL,,AWS;Docker;Kubernetes;Linux;MacOS,Docker,Angular;Express;React.js;Spring,Angular,"Jira;Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc)",,Linux-based,28.0,Man,Node.js,,Hobby
25071,I am a developer by profession,Employed full-time,Some college/university study without earning a degree,100 to 499 employees,3,6,"Developer, back-end;Developer, full-stack",,Go;JavaScript;Python;SQL,JavaScript;Python;SQL,Oracle;PostgreSQL;Redis,PostgreSQL,Linux,Linux,Django;React.js,Angular.js;Django;Flask;React.js;Vue.js,Jira;Github;Gitlab;Facebook Workplace;Slack;Stack Overflow for Teams,Github;Gitlab;Slack;Trello;Stack Overflow for Teams,Linux-based,,Woman,Node.js,Hadoop;Node.js;Pandas,
25081,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,"Other doctoral degree (Ph.D., Ed.D., etc.)","1,000 to 4,999 employees",5,25,Data scientist or machine learning specialist;Product manager,32988.0,Bash/Shell/PowerShell;Python;SQL,Bash/Shell/PowerShell;Python;SQL,Oracle;PostgreSQL;Redis,Oracle;PostgreSQL,Linux;Windows,Linux;Windows,,,"Jira;Gitlab;Google Suite (Docs, Meet, etc)","Jira;Gitlab;Google Suite (Docs, Meet, etc)",Windows,41.0,Man,,,
25096,I am a student who is learning to code,Student,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,2,,,C;HTML/CSS;JavaScript;PHP;Ruby;SQL,Python,Microsoft SQL Server;MySQL;PostgreSQL,Elasticsearch;Firebase;MySQL;PostgreSQL,Arduino;Docker;Linux;Windows;WordPress,Android;Arduino;Docker;Linux;MacOS;Windows;WordPress,jQuery;React.js;Ruby on Rails;Vue.js,Django;Flask;jQuery;React.js;Ruby on Rails;Vue.js,"Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc);Stack Overflow for Teams","Github;Gitlab;Slack;Microsoft Azure;Google Suite (Docs, Meet, etc);Stack Overflow for Teams",Linux-based,31.0,Woman,Node.js;Unity 3D,.NET;.NET Core;Node.js;React Native;Unity 3D;Unreal Engine,
25099,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,"Other doctoral degree (Ph.D., Ed.D., etc.)","10,000 or more employees",10,17,Academic researcher;Data scientist or machine learning specialist;Educator;Scientist,27492.0,JavaScript;Python,Julia,MySQL,MySQL,Docker;Linux,Docker,jQuery,jQuery,"Gitlab;Slack;Google Suite (Docs, Meet, etc)",Gitlab,Linux-based,33.0,Man,Keras;Node.js;TensorFlow;Torch/PyTorch,TensorFlow,
25136,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,12,14,"Developer, back-end;Developer, front-end;Developer, full-stack;Developer, mobile;Product manager",27492.0,HTML/CSS;JavaScript;Ruby;SQL,HTML/CSS;JavaScript;Ruby;SQL,Elasticsearch;PostgreSQL,Elasticsearch;Firebase;MongoDB;PostgreSQL;Redis,AWS;Docker;Heroku;Linux;Microsoft Azure;WordPress,AWS;Docker;Heroku;Linux;WordPress,Express;Gatsby;React.js;Ruby on Rails,Express;Gatsby;React.js;Ruby on Rails;Vue.js,"Jira;Github;Microsoft Teams;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)","Jira;Github;Trello;Google Suite (Docs, Meet, etc)",Linux-based,33.0,Man,Node.js;React Native,Node.js;React Native,Hobby
25149,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,12,14,"Developer, full-stack",64000.0,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL;TypeScript,Bash/Shell/PowerShell;C#;JavaScript;SQL;TypeScript,PostgreSQL;Redis,PostgreSQL,AWS;Docker;Heroku;iOS;MacOS;Windows,Docker;Heroku;Windows,Angular;ASP.NET Core;Express;React.js,ASP.NET Core;Express;React.js,"Github;Slack;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)","Github;Slack;Trello;Google Suite (Docs, Meet, etc)",Windows,31.0,Man,.NET Core;Node.js,.NET Core;Node.js;React Native,Hobby
25164,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,12,20,"Data scientist or machine learning specialist;Developer, back-end",38484.0,Java;Kotlin;Python,Kotlin,Cassandra;Elasticsearch;PostgreSQL,,Linux,,,,"Jira;Github;Facebook Workplace;Google Suite (Docs, Meet, etc)",,MacOS,37.0,Man,Apache Spark;Hadoop;Keras;TensorFlow,,
25167,I am a developer by profession,Employed full-time,Some college/university study without earning a degree,2 to 9 employees,14,18,"Developer, back-end;Developer, desktop or enterprise applications;Developer, full-stack;DevOps specialist",26256.0,C#;HTML/CSS;JavaScript;SQL,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL,Microsoft SQL Server;MySQL,Microsoft SQL Server;MySQL;SQLite,Microsoft Azure;Windows,Android;AWS;Docker;iOS;Kubernetes;Microsoft Azure;Windows,ASP.NET;ASP.NET Core;jQuery;React.js,ASP.NET;ASP.NET Core;jQuery;React.js,Microsoft Teams;Microsoft Azure,Microsoft Azure;Stack Overflow for Teams,Windows,33.0,Man,.NET;.NET Core;Node.js,.NET;.NET Core;Flutter;Node.js;React Native,
25198,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,7,18,"Academic researcher;Developer, back-end;Developer, front-end;Developer, full-stack;Developer, mobile",54972.0,HTML/CSS;JavaScript;PHP;SQL;TypeScript,HTML/CSS;JavaScript;SQL;TypeScript,MongoDB;MySQL;PostgreSQL,MongoDB;MySQL;PostgreSQL,Android;AWS;Docker;Heroku;iOS;Linux;MacOS;Slack Apps and Integrations;Windows,Android;Docker;Heroku;iOS;MacOS;Slack Apps and Integrations,Angular;Angular.js;Express;jQuery;React.js,Express;React.js,"Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc)","Github;Slack;Trello;Google Suite (Docs, Meet, etc)",MacOS,31.0,Man,Cordova;Node.js;React Native,Node.js;React Native;Unity 3D,Hobby
25224,I am a developer by profession,Employed full-time,,100 to 499 employees,3,8,"Developer, full-stack",11544.0,Java;JavaScript;TypeScript,C#;C++;Python,MySQL;Oracle;PostgreSQL,MongoDB,Docker;IBM Cloud or Watson;Kubernetes;Linux;MacOS;Windows,Linux,jQuery;React.js;Spring,Angular;Angular.js;Spring,"Confluence;Jira;Github;Gitlab;Google Suite (Docs, Meet, etc)","Confluence;Jira;Github;Gitlab;Google Suite (Docs, Meet, etc)",Windows,24.0,Woman,,,Hobby
25260,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,10,10,"Developer, back-end;Developer, full-stack;DevOps specialist",14889.0,C++;HTML/CSS;JavaScript;Objective-C;PHP;Python;Ruby,C;C++;Dart;Python;Ruby;Rust,MySQL;PostgreSQL;SQLite,PostgreSQL,AWS;Linux,AWS;Linux,jQuery;Ruby on Rails,Ruby on Rails,"Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc)","Github;Gitlab;Slack;Google Suite (Docs, Meet, etc)",Linux-based,33.0,Man,Ansible,Ansible;Flutter;Unity 3D;Unreal Engine,Hobby
25262,I am a developer by profession,Employed full-time,"Other doctoral degree (Ph.D., Ed.D., etc.)",20 to 99 employees,35,38,Academic researcher;Scientist,35736.0,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;Python,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;Python,Firebase;MongoDB;SQLite,Firebase;MongoDB;SQLite,Arduino;Google Cloud Platform;Linux;Raspberry Pi,Arduino;Google Cloud Platform;Linux;Raspberry Pi,Express;Vue.js,Express;Vue.js,"Jira;Github;Google Suite (Docs, Meet, etc)","Github;Google Suite (Docs, Meet, etc)",Linux-based,53.0,Man,Node.js;Pandas;TensorFlow,Node.js;Pandas;TensorFlow,Hobby
25292,I am a developer by profession,Employed full-time,,"5,000 to 9,999 employees",10,11,"Developer, back-end;Developer, game or graphics;Developer, mobile;DevOps specialist;System administrator",19471.0,C;Dart;Go;Java;Kotlin;Objective-C;SQL;Swift,C;Dart;Go;Java;Kotlin;Rust;SQL;Swift,DynamoDB;Elasticsearch;PostgreSQL;Redis;SQLite,DynamoDB;Elasticsearch;Firebase;MongoDB;PostgreSQL;Redis;SQLite,AWS;Docker;iOS;Kubernetes,Android;AWS;Docker;Heroku;iOS;Kubernetes,React.js,Express;React.js,"Github;Gitlab;Facebook Workplace;Slack;Trello;Google Suite (Docs, Meet, etc)","Github;Gitlab;Facebook Workplace;Slack;Trello;Google Suite (Docs, Meet, etc)",MacOS,23.0,Man,Flutter;Unity 3D,Flutter;Unity 3D,Hobby
